"","month","day","hour","temp","precip","num_rides"
"6736","10","08","15","00","16.75",19121
"6737","10","08","16","00","16.97",15754
"6738","10","08","17","00","16.89",20181
"6739","10","08","18","00","16.40",24757
"6740","10","08","19","00","15.21",26626
"6741","10","08","20","00","13.55",26171
"6742","10","08","21","00","12.32",25406
"6743","10","08","22","00","11.49",24595
"6744","10","08","23","00","10.82",22160
"6745","10","09","00","00","10.35",16183
"6746","10","09","01","00","9.88",10459
"6747","10","09","02","00","9.42",6971
"6748","10","09","03","00","9.65",4634
"6749","10","09","04","00","9.84",3957
"6750","10","09","05","00","9.72",4426
"6751","10","09","06","00","9.68",10553
"6752","10","09","07","00","9.83",18345
"6753","10","09","08","00","9.93",21121
"6754","10","09","09","00","10.45",20593
"6755","10","09","10","00","11.45",18711
"6756","10","09","11","00","12.77",18612
"6757","10","09","12","00","14.39",19852
"6758","10","09","13","00","16.00",18759
"6759","10","09","14","00","16.48",20241
"6760","10","09","15","00","17.65",18696
"6761","10","09","16","00","18.28",15862
"6762","10","09","17","00","18.32",19098
"6763","10","09","18","00","17.93",21941
"6764","10","09","19","00","17.43",22229
"6765","10","09","20","00","16.96",21813
"6766","10","09","21","00","15.40",23067
"6767","10","09","22","00","13.97",23206
"6768","10","09","23","00","12.32",23319
"6769","10","10","00","00","11.28",22197
"6770","10","10","01","00","10.79",20417
"6771","10","10","02","00","10.35",15959
"6772","10","10","03","00","9.68",11926
"6773","10","10","04","00","9.32",7619
"6774","10","10","05","00","9.03",4182
"6775","10","10","06","00","8.73",5532
"6776","10","10","07","00","8.58",7886
"6777","10","10","08","00","8.44",12150
"6778","10","10","09","00","8.53",16508
"6779","10","10","10","00","8.75",18833
"6780","10","10","11","00","9.35",20612
"6781","10","10","12","00","10.78",21404
"6782","10","10","13","00","13.38",21323
"6783","10","10","14","00","15.62",20757
"6784","10","10","15","00","16.44",20921
"6785","10","10","16","00","16.82",18352
"6786","10","10","17","00","17.43",20292
"6787","10","10","18","00","17.62",24775
"6788","10","10","19","00","15.64",25644
"6789","10","10","20","00","14.17",23318
"6790","10","10","21","00","12.85",22459
"6791","10","10","22","00","11.58",24398
"6792","10","10","23","00","10.85",25208
"6793","10","11","00","00","9.89",25017
"6794","10","11","01","00","9.49",22241
"6795","10","11","02","00","9.23",18660
"6796","10","11","03","00","8.79",14262
"6797","10","11","04","00","8.48",9092
"6798","10","11","05","00","8.37",4225
"6799","10","11","06","00","8.26",4498
"6800","10","11","07","00","8.01",5832
"6801","10","11","08","00","7.44",8656
"6802","10","11","09","00","6.84",12561
"6803","10","11","10","00","7.37",17080
"6804","10","11","11","00","8.47",19006
"6805","10","11","12","00","10.12",19734
"6806","10","11","13","00","12.23",19324
"6807","10","11","14","00","16.04",18933
"6808","10","11","15","00","16.59",18577
"6809","10","11","16","00","17.03",16926
"6810","10","11","17","00","16.99",18008
"6811","10","11","18","00","16.36",20153
"6812","10","11","19","00","15.27",19961
"6813","10","11","20","00","14.09",17846
"6814","10","11","21","00","12.65",17650
"6815","10","11","22","00","11.59",16033
"6816","10","11","23","00","10.77",13987
"6817","10","12","00","00","10.10",10060
"6818","10","12","01","00","9.32",6629
"6819","10","12","02","00","8.01",4248
"6820","10","12","03","00","7.02",3055
"6821","10","12","04","00","6.43",3036
"6822","10","12","05","00","5.96",3936
"6823","10","12","06","00","5.43",7609
"6824","10","12","07","00","4.95",11956
"6825","10","12","08","00","4.59",15037
"6826","10","12","09","00","5.48",16072
"6827","10","12","10","00","7.59",15438
"6828","10","12","11","00","9.72",15450
"6829","10","12","12","00","11.10",15903
"6830","10","12","13","00","12.35",16349
"6831","10","12","14","00","14.10",17552
"6832","10","12","15","00","14.68",17623
"6833","10","12","16","00","14.91",16745
"6834","10","12","17","00","15.01",19500
"6835","10","12","18","00","14.58",22242
"6836","10","12","19","00","13.17",21888
"6837","10","12","20","00","12.04",19934
"6838","10","12","21","00","11.41",18820
"6839","10","12","22","00","10.98",16814
"6840","10","12","23","00","10.57",12509
"6841","10","13","00","00","10.17",8257
"6842","10","13","01","00","10.22",4998
"6843","10","13","02","00","9.74",2841
"6844","10","13","03","00","9.22",1967
"6845","10","13","04","00","8.61",2144
"6846","10","13","05","00","8.23",4038
"6847","10","13","06","00","7.75",10834
"6848","10","13","07","00","7.17",18701
"6849","10","13","08","00","6.79",21038
"6850","10","13","09","00","7.22",20226
"6851","10","13","10","00","8.58",18439
"6852","10","13","11","00","10.31",18010
"6853","10","13","12","00","12.11",19130
"6854","10","13","13","00","13.60",18947
"6855","10","13","14","00","13.33",19484
"6856","10","13","15","00","13.42",18691
"6857","10","13","16","00","14.03",16536
"6858","10","13","17","00","12.94",20386
"6859","10","13","18","00","12.07",24823
"6860","10","13","19","00","10.68",24865
"6861","10","13","20","00","10.01",23828
"6862","10","13","21","00","7.28",23738
"6863","10","13","22","00","6.60",20555
"6864","10","13","23","00","5.99",16997
"6865","10","14","00","00","5.79",10104
"6866","10","14","01","00","5.56",5728
"6867","10","14","02","00","5.26",3618
"6868","10","14","03","00","4.63",2512
"6869","10","14","04","00","3.62",2490
"6870","10","14","05","00","3.12",4087
"6871","10","14","06","00","3.10",10358
"6872","10","14","07","00","3.87",18992
"6873","10","14","08","00","4.65",21634
"6874","10","14","09","00","5.59",20180
"6875","10","14","10","00","6.27",18482
"6876","10","14","11","00","6.89",18273
"6877","10","14","12","00","8.09",18519
"6878","10","14","13","00","8.97",18542
"6879","10","14","14","00","9.16",20357
"6880","10","14","15","00","9.54",18705
"6881","10","14","16","00","9.58",15668
"6882","10","14","17","00","9.37",20305
"6883","10","14","18","00","8.53",25084
"6884","10","14","19","00","7.22",25837
"6885","10","14","20","00","6.77",25660
"6886","10","14","21","00","6.43",25445
"6887","10","14","22","00","6.01",23798
"6888","10","14","23","00","5.60",18423
"6889","10","15","00","00","5.20",11798
"6890","10","15","01","00","4.56",7341
"6891","10","15","02","00","4.13",4221
"6892","10","15","03","00","3.59",2868
"6893","10","15","04","00","3.53",2637
"6894","10","15","05","00","3.53",4257
"6895","10","15","06","00","3.26",10977
"6896","10","15","07","00","3.01",19992
"6897","10","15","08","00","3.05",22255
"6898","10","15","09","00","3.35",20543
"6899","10","15","10","00","3.40",18954
"6900","10","15","11","00","4.19",18815
"6901","10","15","12","00","4.96",19187
"6902","10","15","13","00","4.90",18995
"6903","10","15","14","00","6.81",19828
"6904","10","15","15","00","7.88",18547
"6905","10","15","16","00","8.58",14906
"6906","10","15","17","00","8.55",19392
"6907","10","15","18","00","7.96",24184
"6908","10","15","19","00","7.58",26339
"6909","10","15","20","00","7.31",26592
"6910","10","15","21","00","6.85",26655
"6911","10","15","22","00","6.26",24991
"6912","10","15","23","00","5.71",23222
"6913","10","16","00","00","5.35",16927
"6914","10","16","01","00","4.68",10857
"6915","10","16","02","00","4.51",6856
"6916","10","16","03","00","4.11",4574
"6917","10","16","04","00","3.97",3854
"6918","10","16","05","00","3.88",4463
"6919","10","16","06","00","4.25",10647
"6920","10","16","07","00","4.49",19569
"6921","10","16","08","00","4.56",21953
"6922","10","16","09","00","5.22",20663
"6923","10","16","10","00","6.22",18946
"6924","10","16","11","00","7.09",19943
"6925","10","16","12","00","7.97",19785
"6926","10","16","13","00","8.03",19378
"6927","10","16","14","00","9.92",21122
"6928","10","16","15","00","10.56",18898
"6929","10","16","16","00","10.84",15871
"6930","10","16","17","00","10.82",20946
"6931","10","16","18","00","10.41",25544
"6932","10","16","19","00","9.68",27729
"6933","10","16","20","00","8.91",25358
"6934","10","16","21","00","7.87",25708
"6935","10","16","22","00","6.90",26367
"6936","10","16","23","00","6.18",24456
"6937","10","17","00","00","5.89",22251
"6938","10","17","01","00","5.62",19934
"6939","10","17","02","00","5.38",16496
"6940","10","17","03","00","5.23",12337
"6941","10","17","04","00","4.88",7758
"6942","10","17","05","00","4.74",4233
"6943","10","17","06","00","4.56",5187
"6944","10","17","07","00","4.29",8357
"6945","10","17","08","00","3.91",12981
"6946","10","17","09","00","4.23",17223
"6947","10","17","10","00","6.05",20024
"6948","10","17","11","00","7.97",21729
"6949","10","17","12","00","9.71",23013
"6950","10","17","13","00","10.92",23272
"6951","10","17","14","00","11.09",22090
"6952","10","17","15","00","11.22",22551
"6953","10","17","16","00","10.33",19961
"6954","10","17","17","00","9.58",22583
"6955","10","17","18","00","8.83",26294
"6956","10","17","19","00","8.36",28671
"6957","10","17","20","00","8.05",24903
"6958","10","17","21","00","7.73",24097
"6959","10","17","22","00","7.51",25649
"6960","10","17","23","00","7.36",27642
"6961","10","18","00","00","7.23",25470
"6962","10","18","01","00","7.07",22296
"6963","10","18","02","00","7.10",18228
"6964","10","18","03","00","7.13",13601
"6965","10","18","04","00","7.08",8521
"6966","10","18","05","00","7.12",3975
"6967","10","18","06","00","7.00",4217
"6968","10","18","07","00","7.09",6620
"6969","10","18","08","00","7.08",9988
"6970","10","18","09","00","7.39",14250
"6971","10","18","10","00","8.13",18857
"6972","10","18","11","00","8.96",21587
"6973","10","18","12","00","9.62",23069
"6974","10","18","13","00","10.49",22507
"6975","10","18","14","00","11.12",21650
"6976","10","18","15","00","11.97",20463
"6977","10","18","16","00","12.44",18452
"6978","10","18","17","00","12.47",19654
"6979","10","18","18","00","11.98",21613
"6980","10","18","19","00","11.25",21486
"6981","10","18","20","00","10.24",18747
"6982","10","18","21","00","8.40",17853
"6983","10","18","22","00","7.90",15060
"6984","10","18","23","00","7.70",12048
"6985","10","19","00","00","7.43",7781
"6986","10","19","01","00","6.94",4331
"6987","10","19","02","00","6.49",2762
"6988","10","19","03","00","5.75",1887
"6989","10","19","04","00","5.59",2337
"6990","10","19","05","00","5.29",4256
"6991","10","19","06","00","5.00",10916
"6992","10","19","07","00","4.55",18070
"6993","10","19","08","00","4.33",20800
"6994","10","19","09","00","4.86",19551
"6995","10","19","10","00","6.12",17575
"6996","10","19","11","00","7.70",17278
"6997","10","19","12","00","9.52",17701
"6998","10","19","13","00","10.67",17512
"6999","10","19","14","00","10.51",19124
"7000","10","19","15","00","11.06",19067
"7001","10","19","16","00","11.45",17364
"7002","10","19","17","00","11.65",20889
"7003","10","19","18","00","11.57",24495
"7004","10","19","19","00","10.53",24951
"7005","10","19","20","00","9.53",22976
"7006","10","19","21","00","7.63",22330
"7007","10","19","22","00","7.51",19058
"7008","10","19","23","00","6.41",13851
"7009","10","20","00","00","5.19",8041
"7010","10","20","01","00","4.09",4587
"7011","10","20","02","00","3.35",2851
"7012","10","20","03","00","3.13",1966
"7013","10","20","04","00","2.64",1966
"7014","10","20","05","00","2.22",3842
"7015","10","20","06","00","2.12",10418
"7016","10","20","07","00","1.80",18970
"7017","10","20","08","00","1.63",21562
"7018","10","20","09","00","2.03",20135
"7019","10","20","10","00","3.37",17952
"7020","10","20","11","00","5.37",17878
"7021","10","20","12","00","7.34",18046
"7022","10","20","13","00","9.38",17685
"7023","10","20","14","00","11.48",19214
"7024","10","20","15","00","12.83",18742
"7025","10","20","16","00","13.03",16323
"7026","10","20","17","00","12.55",20479
"7027","10","20","18","00","11.92",24714
"7028","10","20","19","00","10.96",25756
"7029","10","20","20","00","10.14",24632
"7030","10","20","21","00","9.76",23755
"7031","10","20","22","00","9.39",21289
"7032","10","20","23","00","8.97",17001
"7033","10","21","00","00","8.79",10101
"7034","10","21","01","00","8.55",5856
"7035","10","21","02","00","8.41",3710
"7036","10","21","03","00","8.37",2406
"7037","10","21","04","00","7.89",2468
"7038","10","21","05","00","7.44",4015
"7039","10","21","06","00","7.25",10478
"7040","10","21","07","00","7.20",18238
"7041","10","21","08","00","6.96",20673
"7042","10","21","09","00","7.34",19406
"7043","10","21","10","00","8.41",18448
"7044","10","21","11","00","9.79",18548
"7045","10","21","12","00","10.95",18701
"7046","10","21","13","00","11.36",18452
"7047","10","21","14","00","12.23",19555
"7048","10","21","15","00","12.79",18532
"7049","10","21","16","00","13.05",15783
"7050","10","21","17","00","12.96",20646
"7051","10","21","18","00","12.54",24885
"7052","10","21","19","00","11.92",26432
"7053","10","21","20","00","11.33",25360
"7054","10","21","21","00","10.92",24986
"7055","10","21","22","00","10.34",23291
"7056","10","21","23","00","9.75",18786
"7057","10","22","00","00","9.27",12721
"7058","10","22","01","00","8.49",7059
"7059","10","22","02","00","7.45",4454
"7060","10","22","03","00","7.45",2921
"7061","10","22","04","00","7.40",2668
"7062","10","22","05","00","7.10",3923
"7063","10","22","06","00","7.18",10903
"7064","10","22","07","00","7.52",19669
"7065","10","22","08","00","7.96",22178
"7066","10","22","09","00","8.76",20691
"7067","10","22","10","00","10.48",18785
"7068","10","22","11","00","10.94",18524
"7069","10","22","12","00","11.29",19085
"7070","10","22","13","00","11.45",19285
"7071","10","22","14","00","12.32",20448
"7072","10","22","15","00","12.31",19393
"7073","10","22","16","00","12.11",16324
"7074","10","22","17","00","12.13",21143
"7075","10","22","18","00","11.87",25606
"7076","10","22","19","00","11.22",26253
"7077","10","22","20","00","10.69",25878
"7078","10","22","21","00","10.34",26155
"7079","10","22","22","00","9.97",24733
"7080","10","22","23","00","9.80",21893
"7081","10","23","00","00","9.74",16869
"7082","10","23","01","00","9.72",11045
"7083","10","23","02","00","9.78",7071
"7084","10","23","03","00","9.77",4626
"7085","10","23","04","00","9.69",3839
"7086","10","23","05","00","9.68",4564
"7087","10","23","06","00","9.62",10643
"7088","10","23","07","00","9.56",19355
"7089","10","23","08","00","9.53",21717
"7090","10","23","09","00","9.79",20477
"7091","10","23","10","00","10.34",19101
"7092","10","23","11","00","10.72",19151
"7093","10","23","12","00","11.53",19192
"7094","10","23","13","00","12.77",18354
"7095","10","23","14","00","14.80",20129
"7096","10","23","15","00","15.49",18281
"7097","10","23","16","00","16.05",15772
"7098","10","23","17","00","16.35",20349
"7099","10","23","18","00","16.10",25055
"7100","10","23","19","00","15.47",27757
"7101","10","23","20","00","13.84",26421
"7102","10","23","21","00","12.08",26053
"7103","10","23","22","00","11.27",26773
"7104","10","23","23","00","10.64",26081
"7105","10","24","00","00","10.04",23682
"7106","10","24","01","00","9.43",20618
"7107","10","24","02","00","9.02",17714
"7108","10","24","03","00","8.18",12881
"7109","10","24","04","00","7.13",7672
"7110","10","24","05","00","7.22",3907
"7111","10","24","06","00","6.68",4914
"7112","10","24","07","00","6.28",8234
"7113","10","24","08","00","5.91",12201
"7114","10","24","09","00","6.39",16740
"7115","10","24","10","00","9.18",20185
"7116","10","24","11","00","11.32",21005
"7117","10","24","12","00","13.65",22437
"7118","10","24","13","00","16.69",22129
"7119","10","24","14","00","19.20",21498
"7120","10","24","15","00","19.94",20645
"7121","10","24","16","00","20.12",17834
"7122","10","24","17","00","19.84",20275
"7123","10","24","18","00","19.55",23305
"7124","10","24","19","00","18.98",25125
"7125","10","24","20","00","17.85",22209
"7126","10","24","21","00","17.08",21668
"7127","10","24","22","00","16.26",24176
"7128","10","24","23","00","15.35",25190
"7129","10","25","00","00","14.06",24678
"7130","10","25","01","00","13.42",21849
"7131","10","25","02","00","13.55",18575
"7132","10","25","03","00","13.26",13906
"7133","10","25","04","00","13.44",8956
"7134","10","25","05","00","13.29",4080
"7135","10","25","06","00","12.73",4184
"7136","10","25","07","00","13.40",5971
"7137","10","25","08","00","14.07",9418
"7138","10","25","09","00","14.22",13390
"7139","10","25","10","00","15.03",17571
"7140","10","25","11","00","16.09",20148
"7141","10","25","12","00","16.91",21795
"7142","10","25","13","00","17.77",20996
"7143","10","25","14","00","17.33",21103
"7144","10","25","15","00","17.64",19800
"7145","10","25","16","00","17.72",19545
"7146","10","25","17","00","17.36",20343
"7147","10","25","18","00","16.27",21751
"7148","10","25","19","00","14.48",20368
"7149","10","25","20","00","13.02",18014
"7150","10","25","21","00","12.48",17418
"7151","10","25","22","00","12.19",14909
"7152","10","25","23","00","11.50",11569
"7153","10","26","00","00","10.43",7115
"7154","10","26","01","00","10.04",4147
"7155","10","26","02","00","9.77",2681
"7156","10","26","03","00","9.59",1963
"7157","10","26","04","00","9.30",2348
"7158","10","26","05","00","9.09",4417
"7159","10","26","06","00","8.82",10419
"7160","10","26","07","00","8.08",17572
"7161","10","26","08","00","8.39",19597
"7162","10","26","09","00","9.42",18691
"7163","10","26","10","00","11.65",17129
"7164","10","26","11","00","12.91",16655
"7165","10","26","12","00","14.01",17534
"7166","10","26","13","00","15.16",17216
"7167","10","26","14","00","16.45",18679
"7168","10","26","15","00","17.24",18651
"7169","10","26","16","00","17.66",16907
"7170","10","26","17","00","17.55",20100
"7171","10","26","18","00","16.67",24391
"7172","10","26","19","00","15.58",24552
"7173","10","26","20","00","14.09",22879
"7174","10","26","21","00","13.06",21339
"7175","10","26","22","00","12.45",18816
"7176","10","26","23","00","11.94",13116
"7177","10","27","00","00","11.62",7969
"7178","10","27","01","00","11.36",4614
"7179","10","27","02","00","10.96",2978
"7180","10","27","03","00","10.65",1969
"7181","10","27","04","00","10.27",2130
"7182","10","27","05","00","10.03",3843
"7183","10","27","06","00","9.80",10552
"7184","10","27","07","00","9.35",18744
"7185","10","27","08","00","8.93",21538
"7186","10","27","09","00","8.78",20039
"7187","10","27","10","00","9.87",18054
"7188","10","27","11","00","11.69",17667
"7189","10","27","12","00","13.43",18292
"7190","10","27","13","00","15.12",18200
"7191","10","27","14","00","16.07",19768
"7192","10","27","15","00","17.14",19059
"7193","10","27","16","00","17.57",16233
"7194","10","27","17","00","17.43",20894
"7195","10","27","18","00","16.33",24725
"7196","10","27","19","00","14.80",25909
"7197","10","27","20","00","13.48",25165
"7198","10","27","21","00","12.68",24753
"7199","10","27","22","00","12.38",22275
"7200","10","27","23","00","12.37",16385
"7201","10","28","00","00","11.92",10696
"7202","10","28","01","00","11.67",8132
"7203","10","28","02","00","11.19",3907
"7204","10","28","03","00","11.39",2496
"7205","10","28","04","00","11.31",2432
"7206","10","28","05","00","11.41",3985
"7207","10","28","06","00","11.60",10527
"7208","10","28","07","00","11.40",19087
"7209","10","28","08","00","11.18",22438
"7210","10","28","09","00","10.48",21038
"7211","10","28","10","00","11.55",20406
"7212","10","28","11","00","14.20",19458
"7213","10","28","12","00","16.55",20320
"7214","10","28","13","00","18.37",19093
"7215","10","28","14","00","18.88",19416
"7216","10","28","15","00","19.69",17762
"7217","10","28","16","00","19.71",14910
"7218","10","28","17","00","19.27",18581
"7219","10","28","18","00","18.32",21109
"7220","10","28","19","00","16.68",23170
"7221","10","28","20","00","14.64",23827
"7222","10","28","21","00","13.60",23938
"7223","10","28","22","00","13.08",22487
"7224","10","28","23","00","11.41",17724
"7225","10","29","00","00","10.74",11404
"7226","10","29","01","00","10.34",7388
"7227","10","29","02","00","10.51",4523
"7228","10","29","03","00","10.70",2500
"7229","10","29","04","00","10.62",2419
"7230","10","29","05","00","10.54",3966
"7231","10","29","06","00","10.53",10841
"7232","10","29","07","00","10.51",19629
"7233","10","29","08","00","10.33",22073
"7234","10","29","09","00","10.68",20374
"7235","10","29","10","00","11.82",18941
"7236","10","29","11","00","12.90",18816
"7237","10","29","12","00","13.80",19641
"7238","10","29","13","00","14.30",18896
"7239","10","29","14","00","14.72",20176
"7240","10","29","15","00","15.19",18832
"7241","10","29","16","00","15.48",15444
"7242","10","29","17","00","15.43",19834
"7243","10","29","18","00","14.88",23985
"7244","10","29","19","00","14.62",25260
"7245","10","29","20","00","13.56",25234
"7246","10","29","21","00","11.83",26051
"7247","10","29","22","00","10.54",25298
"7248","10","29","23","00","9.44",22145
"7249","10","30","00","00","9.07",17160
"7250","10","30","01","00","8.84",11536
"7251","10","30","02","00","8.59",7767
"7252","10","30","03","00","8.23",5175
"7253","10","30","04","00","8.22",4025
"7254","10","30","05","00","8.22",4481
"7255","10","30","06","00","8.19",10950
"7256","10","30","07","00","8.12",19181
"7257","10","30","08","00","7.97",21866
"7258","10","30","09","00","8.06",20976
"7259","10","30","10","00","8.99",19342
"7260","10","30","11","00","10.43",19028
"7261","10","30","12","00","11.95",18937
"7262","10","30","13","00","13.30",18237
"7263","10","30","14","00","15.59",19834
"7264","10","30","15","00","16.46",18367
"7265","10","30","16","00","16.92",15597
"7266","10","30","17","00","16.98",20228
"7267","10","30","18","00","16.04",25236
"7268","10","30","19","00","14.52",27458
"7269","10","30","20","00","12.74",26424
"7270","10","30","21","00","11.74",25384
"7271","10","30","22","00","10.85",25818
"7272","10","30","23","00","10.03",25778
"7273","10","31","00","00","9.65",23712
"7274","10","31","01","00","9.70",21394
"7275","10","31","02","00","9.56",19394
"7276","10","31","03","00","9.16",14944
"7277","10","31","04","00","8.65",9483
"7278","10","31","05","00","9.24",4404
"7279","10","31","06","00","9.45",4837
"7280","10","31","07","00","9.70",7523
"7281","10","31","08","00","9.56",10704
"7282","10","31","09","00","9.18",15346
"7283","10","31","10","00","10.42",18233
"7284","10","31","11","00","11.57",20772
"7285","10","31","12","00","13.06",21294
"7286","10","31","13","00","14.40",22019
"7287","10","31","14","00","15.18",21471
"7288","10","31","15","00","16.29",21688
"7289","10","31","16","00","16.86",19754
"7290","10","31","17","00","16.85",22089
"7291","10","31","18","00","16.34",24197
"7292","10","31","19","00","14.96",24527
"7293","10","31","20","00","13.08",22933
"7294","10","31","21","00","11.73",23008
"7295","10","31","22","00","10.82",23614
"7296","10","31","23","00","10.01",24242
"7297","11","01","00","00","9.50",24162
"7298","11","01","01","00","9.11",45853
"7299","11","01","02","00","9.04",19443
"7300","11","01","03","00","8.71",15278
"7301","11","01","04","00","8.49",9799
"7302","11","01","05","00","8.52",6846
"7303","11","01","06","00","8.15",6138
"7304","11","01","07","00","7.35",6443
"7305","11","01","08","00","6.51",7858
"7306","11","01","09","00","6.49",11383
"7307","11","01","10","00","8.08",15160
"7308","11","01","11","00","10.00",17370
"7309","11","01","12","00","11.93",19103
"7310","11","01","13","00","13.82",18790
"7311","11","01","14","00","14.88",18603
"7312","11","01","15","00","15.76",17811
"7313","11","01","16","00","16.21",16836
"7314","11","01","17","00","15.98",17385
"7315","11","01","18","00","15.32",19407
"7316","11","01","19","00","13.98",19115
"7317","11","01","20","00","12.53",16849
"7318","11","01","21","00","11.51",15743
"7319","11","01","22","00","10.71",13392
"7320","11","01","23","00","9.71",11338
"7321","11","02","00","00","8.91",7665
"7322","11","02","01","00","8.53",5077
"7323","11","02","02","00","8.12",2643
"7324","11","02","03","00","7.35",1919
"7325","11","02","04","00","6.56",2559
"7326","11","02","05","00","6.01",4625
"7327","11","02","06","00","5.14",11176
"7328","11","02","07","00","4.31",17674
"7329","11","02","08","00","3.98",19048
"7330","11","02","09","00","4.23",18100
"7331","11","02","10","00","6.13",16813
"7332","11","02","11","00","9.24",16864
"7333","11","02","12","00","11.32",17212
"7334","11","02","13","00","13.16",17578
"7335","11","02","14","00","13.65",18756
"7336","11","02","15","00","14.70",18340
"7337","11","02","16","00","15.17",16045
"7338","11","02","17","00","14.94",19285
"7339","11","02","18","00","14.35",22971
"7340","11","02","19","00","14.40",21975
"7341","11","02","20","00","12.87",20813
"7342","11","02","21","00","11.20",20156
"7343","11","02","22","00","10.33",18035
"7344","11","02","23","00","10.68",13231
"7345","11","03","00","00","10.78",8289
"7346","11","03","01","00","10.43",4729
"7347","11","03","02","00","9.54",3011
"7348","11","03","03","00","7.48",2046
"7349","11","03","04","00","6.49",2395
"7350","11","03","05","00","6.53",4148
"7351","11","03","06","00","6.08",10542
"7352","11","03","07","00","4.54",17459
"7353","11","03","08","00","3.44",19416
"7354","11","03","09","00","3.49",17924
"7355","11","03","10","00","6.28",16998
"7356","11","03","11","00","9.54",17198
"7357","11","03","12","00","12.90",17858
"7358","11","03","13","00","14.88",17489
"7359","11","03","14","00","14.37",19208
"7360","11","03","15","00","13.85",18401
"7361","11","03","16","00","14.72",16130
"7362","11","03","17","00","14.78",19629
"7363","11","03","18","00","14.14",24381
"7364","11","03","19","00","13.46",23965
"7365","11","03","20","00","11.63",23068
"7366","11","03","21","00","10.23",24009
"7367","11","03","22","00","10.15",21543
"7368","11","03","23","00","9.99",15163
"7369","11","04","00","00","10.08",9183
"7370","11","04","01","00","9.61",5343
"7371","11","04","02","00","8.96",3480
"7372","11","04","03","00","9.01",2323
"7373","11","04","04","00","9.59",2382
"7374","11","04","05","00","10.31",3892
"7375","11","04","06","00","9.95",10915
"7376","11","04","07","00","9.59",19178
"7377","11","04","08","00","9.30",20949
"7378","11","04","09","00","9.20",19391
"7379","11","04","10","00","10.73",17876
"7380","11","04","11","00","13.20",18094
"7381","11","04","12","00","15.20",18355
"7382","11","04","13","00","17.08",18118
"7383","11","04","14","00","17.47",19302
"7384","11","04","15","00","18.28",18239
"7385","11","04","16","00","18.46",15480
"7386","11","04","17","00","18.05",19748
"7387","11","04","18","00","17.40",24501
"7388","11","04","19","00","15.70",24902
"7389","11","04","20","00","13.58",25202
"7390","11","04","21","00","13.21",25742
"7391","11","04","22","00","12.95",23286
"7392","11","04","23","00","12.27",18208
"7393","11","05","00","00","11.65",11458
"7394","11","05","01","00","10.89",6807
"7395","11","05","02","00","10.58",4270
"7396","11","05","03","00","10.62",2686
"7397","11","05","04","00","10.41",2654
"7398","11","05","05","00","10.48",4146
"7399","11","05","06","00","10.72",11221
"7400","11","05","07","00","10.82",18916
"7401","11","05","08","00","10.64",20720
"7402","11","05","09","00","10.32",20193
"7403","11","05","10","00","10.40",18882
"7404","11","05","11","00","11.59",19849
"7405","11","05","12","00","13.23",19175
"7406","11","05","13","00","14.97",19253
"7407","11","05","14","00","17.39",20538
"7408","11","05","15","00","18.17",19443
"7409","11","05","16","00","18.41",15892
"7410","11","05","17","00","17.84",19392
"7411","11","05","18","00","16.64",24328
"7412","11","05","19","00","14.67",24585
"7413","11","05","20","00","12.74",25375
"7414","11","05","21","00","11.83",26176
"7415","11","05","22","00","11.76",24611
"7416","11","05","23","00","11.64",21611
"7417","11","06","00","00","11.68",15603
"7418","11","06","01","00","11.66",10102
"7419","11","06","02","00","11.65",6360
"7420","11","06","03","00","11.56",4342
"7421","11","06","04","00","10.91",3626
"7422","11","06","05","00","10.72",4422
"7423","11","06","06","00","10.78",10878
"7424","11","06","07","00","10.66",19051
"7425","11","06","08","00","9.87",21030
"7426","11","06","09","00","9.05",20115
"7427","11","06","10","00","9.92",18361
"7428","11","06","11","00","12.22",18833
"7429","11","06","12","00","14.96",19403
"7430","11","06","13","00","16.66",19166
"7431","11","06","14","00","19.78",20270
"7432","11","06","15","00","20.05",18756
"7433","11","06","16","00","19.59",15961
"7434","11","06","17","00","19.18",20683
"7435","11","06","18","00","18.19",25387
"7436","11","06","19","00","17.21",27340
"7437","11","06","20","00","16.05",24140
"7438","11","06","21","00","15.69",24163
"7439","11","06","22","00","15.01",26159
"7440","11","06","23","00","13.81",25137
"7441","11","07","00","00","13.39",22674
"7442","11","07","01","00","13.53",20085
"7443","11","07","02","00","13.60",16541
"7444","11","07","03","00","13.64",12432
"7445","11","07","04","00","14.29",7814
"7446","11","07","05","00","15.02",3984
"7447","11","07","06","00","14.95",4866
"7448","11","07","07","00","14.86",7853
"7449","11","07","08","00","15.16",12017
"7450","11","07","09","00","15.53",16166
"7451","11","07","10","00","15.84",18622
"7452","11","07","11","00","16.25",21052
"7453","11","07","12","00","17.57",22563
"7454","11","07","13","00","19.30",22945
"7455","11","07","14","00","20.01",21852
"7456","11","07","15","00","20.70",22088
"7457","11","07","16","00","21.04",19033
"7458","11","07","17","00","20.84",21781
"7459","11","07","18","00","20.41",25749
"7460","11","07","19","00","19.83",26673
"7461","11","07","20","00","17.73",22376
"7462","11","07","21","00","15.48",22438
"7463","11","07","22","00","14.30",25666
"7464","11","07","23","00","14.43",26663
"7465","11","08","00","00","15.44",25304
"7466","11","08","01","00","15.54",22904
"7467","11","08","02","00","15.36",19091
"7468","11","08","03","00","14.95",14214
"7469","11","08","04","00","14.30",8951
"7470","11","08","05","00","14.04",3973
